"Gridcell_ID","WM_depth_m"
94832,-2971.66585427136
94833,-3003.84486051772
94834,-3024.95309045226
94835,-3034.3503891539
94836,-3049.095681647
94837,-3057.3202913109
94838,-3057.11261329305
94839,-3057.77375156838
94840,-3060.31675445197
94841,-3061.78213387016
94842,-3064.81522230595
94843,-3067.54263157895
94844,-3070.4258178158
94845,-3073.97392830283
94846,-3076.15427995972
94847,-3076.52580160321
94848,-3074.58848088531
94849,-2785.37780010045
94850,-1926.2734688755
94851,-1676.33680503145
94852,-1527.27486832205
94853,-1133.63447064727
94854,-959.514655605832
94855,-526.491976861167
94856,-281.929023349234
94857,-263.083178741539
94858,-205.56664160401
94859,-143.403066097009
94860,-109.903968852047
94861,-71.9867536377321
94862,-37.3014561888024
94863,-5.64395674300255
94864,-0.1
94865,0
95070,-3625.23113017154
95071,-3602.29199194158
95072,-3615.84276348966
95073,-3617.14311995968
95074,-3610.65982862903
95075,-3609.68767951625
95076,-3588.41020408163
95077,-3562.96654059506
95078,-3545.0164021164
95079,-3536.99493702771
95080,-3586.1558408862
95081,-3574.17316028226
95082,-3562.45042821159
95083,-3535.31504157218
95084,-3527.17141057934
95085,-3522.46639798489
95086,-3520.31198992443
95087,-3515.74028197382
95088,-3519.49129886507
95089,-3527.11024930748
95090,-3524.40040281974
95091,-3518.09531722054
95092,-3503.46296576032
95093,-3574.60120906801
95094,-3548.79355488419
95095,-3423.91140196325
95096,-3364.71633937563
95097,-3408.26507297433
95098,-3489.08139944626
95099,-3380.62751069721
95100,-3330.24003522899
95101,-3339.81172622043
95102,-3334.40815299446
95103,-3332.16586901763
95104,-3356.60749685535
95105,-3371.96100075434
95106,-3315.67496855346
95107,-3319.44747169811
95108,-3319.92279245283
95109,-3306.7279245283
95110,-3228.72829096401
95111,-3280.33351772693
95112,-3323.51031446541
95113,-3308.8870472837
95114,-3307.20505533199
95115,-3299.9153633392
95116,-3287.95466666667
95117,-3288.79160593114
95118,-3278.89197686117
95119,-3280.29693313223
95120,-3284.17778336265
95121,-3297.65596076459
95122,-3301.33120442545
95123,-3306.51089308176
95124,-3295.42826633166
95125,-3290.07531422826
95126,-3289.98472745541
95127,-3205.92317165117
95128,-3107.87104072398
95129,-3259.37888386124
95130,-3673.66711055276
95131,-3414.79422110553
95132,-3163.66332327803
95133,-3221.32307692308
95134,-2862.4478512189
95135,-3028.63624937154
95136,-3120.2769153479
95137,-3694.8105976896
95138,-4003.64097082495
95139,-3594.44945993469
95140,-2798.4770660638
95141,-2922.68579688286
95142,-3262.5264809237
95143,-3146.29861774315
95144,-2884.43217871486
95145,-2834.25111893387
95146,-2898.55410082769
95147,-2923.8338028169
95148,-3023.91380175659
95149,-3048.04981151043
95150,-3248.43770409445
95151,-3547.71249059443
95152,-3572.08851181498
95153,-3403.18190500126
95154,-3536.00896309315
95155,-3423.88559236948
95156,-3195.87525100402
95157,-3104.29889558233
95158,-2925.25418026613
95159,-2941.4626348808
95160,-2963.30437076112
95161,-2981.27354417671
95162,-2995.54262048193
95163,-3013.47738453815
95164,-3030.60329228449
95165,-3046.71487437186
95166,-3064.15864925935
95167,-3058.87891173521
95168,-3055.4736525445
95169,-3057.25813018346
95170,-3060.40371765888
95171,-3062.54179403658
95172,-3066.14900778699
95173,-3068.32661816357
95174,-3071.38229977404
95175,-3073.87002007025
95176,-3076.10923462986
95177,-3075.58749058026
95178,-3066.10173192771
95179,-2526.83623152092
95180,-1855.93115413628
95181,-1666.62936308927
95182,-1418.17357733768
95183,-1076.95049007288
95184,-956.893495730789
95185,-525.872795591182
95186,-323.153271496616
95187,-322.389181726908
95188,-227.107361809045
95189,-143.301053952321
95190,-104.599022066199
95191,-72.572250125565
95192,-50.2983939774153
95193,-15.8099840255591
95194,-0.1
95400,-3655.89034534913
95401,-3636.98850806452
95402,-3632.95088161209
95403,-3628.87962216625
95404,-3617.51279274742
95405,-3615.43207357017
95406,-3589.04423173804
95407,-3578.49572004028
95408,-3572.45730110775
95409,-3563.14820035238
95410,-3597.73869992441
95411,-3574.32776239617
95412,-3557.71666247168
95413,-3536.86732124874
95414,-3529.3896829391
95415,-3531.23436555891
95416,-3526.94699371069
95417,-3517.6055122074
95418,-3515.18387015601
95419,-3511.27851031706
95420,-3513.32723843058
95421,-3503.11828470825
95422,-3518.9026163522
95423,-3598.96447798742
95424,-3418.79879275654
95425,-3193.84410062893
95426,-3379.95116981132
95427,-3472.02497484909
95428,-3397.14635311871
95429,-3363.14249056604
95430,-3302.08343388638
95431,-3328.39652917505
95432,-3331.8195373397
95433,-3322.09693004529
95434,-3319.57170143252
95435,-3414.14576100629
95436,-3314.26942211055
95437,-3310.18482030661
95438,-3313.49947169811
95439,-3305.24763819095
95440,-3216.2466080402
95441,-3283.2583249497
95442,-3266.6054006531
95443,-3295.88903696253
95444,-3300.07797589151
95445,-3311.43476621418
95446,-3264.57555276382
95447,-3287.99663231968
95448,-3278.03785822021
95449,-3269.84550251256
95450,-3265.49091137334
95451,-3264.14465946218
95452,-3235.78578246672
95453,-3302.48332077368
95454,-3298.65393117307
95455,-3294.90308967596
95456,-3268.68628140704
95457,-3204.6442351168
95458,-3060.59334338106
95459,-3200.19869412356
95460,-3477.18044187798
95461,-3643.04141135108
95462,-3809.01871389098
95463,-3675.83690685413
95464,-3203.53433023373
95465,-3456.18775407779
95466,-3436.3417524479
95467,-3759.96583835341
95468,-4104.59312248996
95469,-3912.78405323958
95470,-2546.86983688833
95471,-2626.24043194375
95472,-3082.50095357591
95473,-3120.67785302232
95474,-2941.01115858256
95475,-2896.2120110331
95476,-3106.99159136546
95477,-3121.22669512808
95478,-3490.01056196688
95479,-3938.82814461461
95480,-4353.13960371206
95481,-4159.61473023839
95482,-3610.53828772282
95483,-3553.35580928482
95484,-3418.01226178536
95485,-3102.06909957361
95486,-2946.37538886101
95487,-2943.43961837811
95488,-2953.56282630522
95489,-2967.67757150025
95490,-2980.20870328568
95491,-2987.81237139272
95492,-2998.65859041886
95493,-3005.64872116349
95494,-3021.52642266232
95495,-3037.20702106319
95496,-3050.48740889671
95497,-3053.81379483321
95498,-3053.53237283889
95499,-3055.90115403914
95500,-3059.56785534907
95501,-3062.27721804511
95502,-3066.58291948834
95503,-3069.78791760864
95504,-3071.99581768094
95505,-3073.42398190045
95506,-3075.4254004004
95507,-3073.63180904523
95508,-3044.49161451815
95509,-2429.89648594378
95510,-1864.09095011281
95511,-1678.84286788669
95512,-1346.30599899598
95513,-1105.22179037111
95514,-959.281365682841
95515,-524.247249434815
95516,-361.457938299473
95517,-350.17347553325
95518,-233.504946020587
95519,-153.095641282565
95520,-103.941986455982
95521,-72.2344611528822
95522,-55.1629416186419
95523,-20.3312271062271
95730,-3657.0817884131
95731,-3648.3798488665
95732,-3638.26602918973
95733,-3632.89290387519
95734,-3609.56961993456
95735,-3536.62561006289
95736,-3548.50765164863
95737,-3562.83616004026
95738,-3570.20789937107
95739,-3577.16530715005
95740,-3622.29851684263
95741,-3590.57855524792
95742,-3576.94364779874
95743,-3585.644
95744,-3600.28747799849
95745,-3562.72066365008
95746,-3534.15148390342
95747,-3520.72992957746
95748,-3521.27244846657
95749,-3514.84640161047
95750,-3506.98552400101
95751,-3500.33202614379
95752,-3583.92718812877
95753,-3529.90867488056
95754,-3338.30721286755
95755,-3365.06085972851
95756,-3384.13825081679
95757,-3486.88952261307
95758,-3381.61979899497
95759,-3351.00985419809
95760,-3231.59889391654
95761,-3297.2667839196
95762,-3303.43992462312
95763,-3277.26115017579
95764,-3289.02381909548
95765,-3404.4959798995
95766,-3304.96286432161
95767,-3258.39454773869
95768,-3300.08266331658
95769,-3306.47704094449
95770,-3187.46126035652
95771,-3293.19788997739
95772,-3260.10263554217
95773,-3290.78026646556
95774,-3313.20188442211
95775,-3316.51097438473
95776,-3297.83855421687
95777,-3287.86073850791
95778,-3282.58339613163
95779,-3260.59091365462
95780,-3258.28167210645
95781,-3252.69887019834
95782,-3266.16956303365
95783,-3294.79412797992
95784,-3204.2034378921
95785,-3219.94869477912
95786,-3164.74425200803
95787,-3133.65713209442
95788,-3029.00454203262
95789,-2987.50878073256
95790,-3223.09219181521
95791,-3476.55534638554
95792,-3732.40636910732
95793,-3649.67024316871
95794,-3488.04670012547
95795,-3353.9847061778
95796,-3111.26236828901
95797,-3431.7212493728
95798,-3906.8436559679
95799,-3739.46452422797
95800,-2755.60115346038
95801,-2486.78134870895
95802,-2434.74892014063
95803,-2699.08769423559
95804,-3108.23299874529
95805,-3293.58474448898
95806,-3433.88141637368
95807,-3361.71649122807
95808,-3678.03136762861
95809,-4054.82271245926
95810,-4218.24539754201
95811,-3631.23572503763
95812,-3022.9444332999
95813,-2807.97989974937
95814,-2945.73989468405
95815,-2947.11001254705
95816,-2938.97541394882
95817,-2944.31528822055
95818,-2955.76914199699
95819,-2967.39836970153
95820,-2980.20005011275
95821,-2979.89385656971
95822,-2985.98485456369
95823,-3000.46461152882
95824,-3015.77432364729
95825,-3033.03350877193
95826,-3046.13297419193
95827,-3051.97183663242
95828,-3052.80178302361
95829,-3055.04754754755
95830,-3058.84147684606
95831,-3061.62244846657
95832,-3065.52023511756
95833,-3068.76968937876
95834,-3070.89726474279
95835,-3073.30337415646
95836,-3074.43037688442
95837,-3072.85949525237
95838,-2990.77722250126
95839,-2353.30230576441
95840,-1866.12412412412
95841,-1486.48812751004
95842,-1181.77013019529
95843,-1063.8689612015
95844,-909.382116879859
95845,-575.747415955845
95846,-437.555586172345
95847,-436.778793189785
95848,-311.216683341671
95849,-172.087246304184
95850,-123.193909774436
95851,-90.6369369369369
95852,-65.2060461615655
95853,-24.3562467328803
95854,-0.0837209302325581
95855,-0.0878378378378378
95856,0
96060,-3667.62385620915
96061,-3648.33362698213
96062,-3637.9062154001
96063,-3627.78385311871
96064,-3597.58176559356
96065,-3531.74518481267
96066,-3485.77548403319
96067,-3555.51690140845
96068,-3572.03799346241
96069,-3557.93098768535
96070,-3592.75077967807
96071,-3576.44620412267
96072,-3667.09690799397
96073,-3671.28848957024
96074,-3658.96292106586
96075,-3690.44393063584
96076,-3644.75328136787
96077,-3593.64415975885
96078,-3547.87922110553
96079,-3520.31825955734
96080,-3521.33807132094
96081,-3543.66330989453
96082,-3594.47494974874
96083,-3474.03142426526
96084,-3346.47615577889
96085,-3409.60120603015
96086,-3446.5143933685
96087,-3480.8493718593
96088,-3378.33712635016
96089,-3348.17872020075
96090,-3318.65637870417
96091,-3267.6758915118
96092,-3308.83703238765
96093,-3285.25673776663
96094,-3236.99181521466
96095,-3367.39366993218
96096,-3316.42685742972
96097,-3270.66021073758
96098,-3287.38002008032
96099,-3309.43877448518
96100,-3176.00107850514
96101,-3289.69814070352
96102,-3274.0517059709
96103,-3267.17284136546
96104,-3257.71276328987
96105,-3243.56830738322
96106,-3239.28429897166
96107,-3232.19937264743
96108,-3261.6659227683
96109,-3258.54548645938
96110,-3251.06063268893
96111,-3247.03432012042
96112,-3258.09376096216
96113,-3282.38893350063
96114,-2994.93104919679
96115,-3098.12545135406
96116,-3089.92982940291
96117,-3008.6031853524
96118,-2941.78593632489
96119,-2827.79636135508
96120,-3048.13710203058
96121,-3157.15769809428
96122,-3378.43216344949
96123,-3360.84941028858
96124,-3288.65115230461
96125,-3081.51133400201
96126,-2690.77646173149
96127,-2973.82609676611
96128,-3458.83076730191
96129,-3252.11673765973
96130,-2900.78063707048
96131,-2972.11162615886
96132,-2575.15193079238
96133,-2782.86339934821
96134,-3063.53890280561
96135,-3164.58154000502
96136,-3297.92231963928
96137,-3102.21398496241
96138,-3101.60897693079
96139,-3145.36594892339
96140,-2776.30586466165
96141,-2800.08166541259
96142,-2809.71048548549
96143,-2927.2177310293
96144,-2901.89320290946
96145,-2902.30861939364
96146,-2941.40708917836
96147,-2943.39113448535
96148,-2954.80212712713
96149,-2966.68631578947
96150,-2980.66106239038
96151,-2966.80107661492
96152,-2972.79839558787
96153,-3014.72327737409
96154,-3011.89719087033
96155,-3026.18093687375
96156,-3044.90808510638
96157,-3051.33633633634
96158,-3052.12705410822
96159,-3055.08874122367
96160,-3058.49113448535
96161,-3061.21146926537
96162,-3065.08525866399
96163,-3067.59965008748
96164,-3069.98574292157
96165,-3073.35378446115
96166,-3073.58926695021
96167,-3064.18939583856
96168,-2656.0594790884
96169,-2163.67933966983
96170,-1897.21676691729
96171,-1453.85106382979
96172,-1062.96451612903
96173,-1026.13279839519
96174,-817.253333333333
96175,-605.012768615692
96176,-536.156785803549
96177,-534.651743165287
96178,-410.823829787234
96179,-207.649874623872
96180,-140.166833416708
96181,-105.303110107851
96182,-81.2540229885057
96183,-34.088857625211
96184,-0.351076923076923
96185,-0.0767676767676768
96186,0
96187,0
96390,-3635.93347564038
96391,-3620.8367654445
96392,-3647.94234732345
96393,-3640.14455619814
96394,-3626.4153053531
96395,-3611.05193467337
96396,-3581.32875094245
96397,-3588.87050251256
96398,-3594.01386586285
96399,-3564.40645890927
96400,-3622.40602409639
96401,-3699.58148241206
96402,-3608.77859834212
96403,-3527.04456166792
96404,-3503.21313740266
96405,-3541.70577744285
96406,-3650.03149962321
96407,-3683.17183027868
96408,-3684.5856999246
96409,-3662.16767219708
96410,-3634.87630391174
96411,-3594.80833961316
96412,-3469.79751506024
96413,-3450.68051230537
96414,-3278.12600401606
96415,-3505.6859437751
96416,-3491.80052710843
96417,-3400.98670012547
96418,-3359.66759538153
96419,-3329.26493473896
96420,-3301.22506900878
96421,-3253.14499623777
96422,-3297.36930991217
96423,-3303.87135325132
96424,-3254.12525075226
96425,-3320.69064459493
96426,-3308.15734371077
96427,-3288.84870830198
96428,-3284.62404111306
96429,-3283.98959117131
96430,-3168.84844455595
96431,-3278.89982451742
96432,-3274.66363180336
96433,-3264.19303258145
96434,-3257.9956587202
96435,-3237.7454522676
96436,-3218.9914221219
96437,-3210.30675031368
96438,-3222.30531062124
96439,-3259.91810431294
96440,-3252.26435916729
96441,-3242.46521412472
96442,-3247.70973162779
96443,-3258.11762346453
96444,-3147.34055137845
96445,-3036.56126848834
96446,-3058.77481834127
96447,-2851.785549712
96448,-2801.8826860436
96449,-2835.05547481834
96450,-2999.10779448622
96451,-2970.09330659313
96452,-2958.83836509529
96453,-3141.51949937422
96454,-3017.91609425921
96455,-2763.76967951928
96456,-2514.47499374218
96457,-2727.71266298897
96458,-2911.35616232465
96459,-2866.41276915373
96460,-2734.7318215986
96461,-2839.54445001253
96462,-2920.79774774775
96463,-2991.99292878636
96464,-2939.90650487866
96465,-2879.03671013039
96466,-2745.0496996997
96467,-2723.02924079178
96468,-2741.551113335
96469,-2828.0551991982
96470,-2830.51631578947
96471,-2906.6626
96472,-2888.24266032064
96473,-2925.78678866884
96474,-2884.50305381727
96475,-2901.46185592796
96476,-2943.55553053053
96477,-2944.67503130478
96478,-2952.39827197596
96479,-2956.5956956957
96480,-2945.12123184777
96481,-2913.15912390488
96482,-2936.05514392991
96483,-2997.04684842421
96484,-3024.71246246246
96485,-3036.32314049587
96486,-3045.47090954648
96487,-3051.53178973717
96488,-3051.883375
96489,-3054.89477238619
96490,-3057.67539503386
96491,-3060.04783695924
96492,-3063.02584353912
96493,-3066.42315023827
96494,-3069.37880149813
96495,-3072.91856032104
96496,-3072.11568823382
96497,-3049.15601503759
96498,-2503.74350649351
96499,-2129.81064629259
96500,-1838.13940455342
96501,-1586.74801299675
96502,-1299.97401002506
96503,-931.971689612015
96504,-858.815497878712
96505,-694.226978957916
96506,-648.917835671343
96507,-596.177833375031
96508,-451.048459032824
96509,-251.124925074925
96510,-156.307332332332
96511,-115.219385460904
96512,-98.5727386619895
96513,-55.0616537596802
96514,-14.2293392070485
96515,-0.152127659574468
96516,-0.0592920353982301
96517,-0.0592783505154639
96518,0
96520,-3.32
96721,-3625.71458385718
96722,-3658.76531893521
96723,-3648.49475138122
96724,-3631.81873430437
96725,-3680.07096206983
96726,-3635.05887521968
96727,-3614.42129583124
96728,-3583.98009538153
96729,-3630.43866432337
96730,-3693.24263819095
96731,-3563.80110524994
96732,-3486.61146512795
96733,-3481.84801706827
96734,-3463.7534487083
96735,-3481.4069259724
96736,-3502.04188205772
96737,-3533.0774153074
96738,-3564.00193176116
96739,-3553.97056461731
96740,-3544.30383554776
96741,-3573.36976160602
96742,-3551.3811997992
96743,-3467.43249749248
96744,-3453.39357913218
96745,-3512.06291091593
96746,-3407.963029847
96747,-3377.14700426172
96748,-3360.6297893681
96749,-3309.25191873589
96750,-3287.12922729553
96751,-3229.01253761284
96752,-3274.12631578947
96753,-3304.49576547231
96754,-3287.52649122807
96755,-3270.2510782347
96756,-3293.37622272385
96757,-3295.33598997494
96758,-3294.95803459514
96759,-3299.7444332999
96760,-3207.53332498121
96761,-3195.12821348033
96762,-3291.94724172518
96763,-3264.49874718116
96764,-3251.42392883989
96765,-3241.08607214429
96766,-3234.61880170469
96767,-3222.52287287287
96768,-3223.7677443609
96769,-3234.81692577733
96770,-3245.85205205205
96771,-3232.65319468805
96772,-3157.81413179654
96773,-3084.95256699224
96774,-3192.39235780506
96775,-3114.49266766767
96776,-3038.97752442997
96777,-2678.90630788486
96778,-2742.24805813079
96779,-2856.90155193992
96780,-3066.40560700876
96781,-3010.00516032064
96782,-2897.97982478098
96783,-3078.38997493734
96784,-2941.61201802704
96785,-2750.76467200801
96786,-2548.09389083625
96787,-2651.30425106277
96788,-2850.72698571787
96789,-2704.21411058294
96790,-2530.21428928929
96791,-2565.32941618642
96792,-2728.45022511256
96793,-2991.15123842882
96794,-2719.43005259204
96795,-2772.31995
96796,-2866.94247433008
96797,-2992.12108554277
96798,-2963.57744116174
96799,-2919.16429822367
96800,-2829.624575
96801,-2881.95214017522
96802,-2938.09206309464
96803,-2935.59404851213
96804,-2935.12393098275
96805,-2937.46225612806
96806,-2941.44069621838
96807,-2944.69299824956
96808,-2952.08945918878
96809,-2958.80260065016
96810,-2963.1479109332
96811,-2892.42091568677
96812,-2919.39567175382
96813,-2990.00487743872
96814,-3018.1991252187
96815,-3039.31865466367
96816,-3046.31005
96817,-3051.30120240481
96818,-3052.04901175882
96819,-3054.82905
96820,-3057.54238642037
96821,-3059.98573219659
96822,-3062.75448189763
96823,-3066.04997498749
96824,-3068.54770963705
96825,-3071.5190214678
96826,-3069.81388123277
96827,-3036.0255988024
96828,-2377.80223057644
96829,-1991.43128435782
96830,-1679.38562859285
96831,-1567.71096644967
96832,-1127.32699325169
96833,-917.888367448827
96834,-931.584030037547
96835,-678.148311233425
96836,-601.395272636318
96837,-557.106310800698
96838,-470.284103974006
96839,-259.701724137931
96840,-164.072179134351
96841,-120.820180045011
96842,-106.395803147639
96843,-86.6481981981982
96844,-39.1883262659017
96845,-6.69199469261389
96846,-0.0873215305539692
96847,-0.0946043165467626
97051,-3651.09962330487
97052,-3654.85274780427
97053,-3634.04105395232
97054,-3608.73995983936
97055,-3636.62204665162
97056,-3651.89251820236
97057,-3600.02229746677
97058,-3633.67714500753
97059,-3650.1742914472
97060,-3531.2471664995
97061,-3492.13157762729
97062,-3483.66450965638
97063,-3493.91382338184
97064,-3500.42251755266
97065,-3505.82561465128
97066,-3491.37624780537
97067,-3489.78262286861
97068,-3498.79889724311
97069,-3519.35724674022
97070,-3517.3981444333
97071,-3517.13415245737
97072,-3570.56113755951
97073,-3546.92715646941
97074,-3539.26978435306
97075,-3461.50653971436
97076,-3391.31846654974
97077,-3365.65982948847
97078,-3343.03943873716
97079,-3314.91115288221
97080,-3285.2063893761
97081,-3251.24859649123
97082,-3239.98116232465
97083,-3299.18718977187
97084,-3253.19541583166
97085,-3274.8246743487
97086,-3289.31837756635
97087,-3290.41233082707
97088,-3290.26161742614
97089,-3278.09674348697
97090,-3276.46667501879
97091,-3239.94968710889
97092,-3284.29308270677
97093,-3268.16484863648
97094,-3246.49135338346
97095,-3235.96978723404
97096,-3228.1760951189
97097,-3222.38632949424
97098,-3212.2191537306
97099,-3213.00070157855
97100,-3238.4720970971
97101,-3235.88147684606
97102,-3095.25707488104
97103,-3047.54513141427
97104,-3190.42079059294
97105,-3153.7160951189
97106,-3083.09669586984
97107,-2871.93547660746
97108,-2840.01917396746
97109,-3038.30135033758
97110,-3065.33202303455
97111,-3247.083175
97112,-3160.72682682683
97113,-3160.55050025012
97114,-3092.76722541906
97115,-3062.16770963705
97116,-3002.70855427714
97117,-2918.53176588294
97118,-3073.02339415146
97119,-2810.17382264529
97120,-2498.429675
97121,-2419.27134283571
97122,-2482.4751001001
97123,-2733.014025
97124,-2983.71411058294
97125,-3049.62206396802
97126,-3020.15887803656
97127,-3032.28469795307
97128,-2968.95403104657
97129,-2941.41551336498
97130,-2915.71533266633
97131,-2841.56615807904
97132,-2916.80702324419
97133,-2923.81572106973
97134,-2920.44203550888
97135,-2926.53173173173
97136,-2935.37918020495
97137,-2942.84398298724
97138,-2949.50833957553
97139,-2963.776
97140,-2982.71353984512
97141,-2999.41535767884
97142,-2993.255125
97143,-3015.547175
97144,-3011.00827706927
97145,-3035.95092453773
97146,-3047.74646691635
97147,-3051.82948525737
97148,-3052.22186953262
97149,-3053.883562672
97150,-3056.99947539345
97151,-3060.08383636817
97152,-3062.52077694236
97153,-3065.60788029925
97154,-3067.46629972479
97155,-3069.02554945055
97156,-3066.85437062937
97157,-3039.81175293823
97158,-2356.08492876781
97159,-1876.27486284289
97160,-1689.51546933667
97161,-1560.99802845021
97162,-1088.38751560549
97163,-1090.08303303303
97164,-1060.38187046762
97165,-693.589282153539
97166,-568.302296555167
97167,-537.14271432142
97168,-479.133983495874
97169,-307.686168084042
97170,-182.730089820359
97171,-131.441670835418
97172,-112.74127936032
97173,-100.111493393169
97174,-74.4288394197099
97175,-24.1319949415112
97176,-0.0864935064935065
97177,-0.0318471337579618
97180,-1
97381,-3643.50446450966
97382,-3618.89313111055
97383,-3598.08520561685
97384,-3598.66369107322
97385,-3623.8821921244
97386,-3680.92657307596
97387,-3662.4480441324
97388,-3593.01980942828
97389,-3524.50474040632
97390,-3500.7292157354
97391,-3510.77104537478
97392,-3527.64140781563
97393,-3522.09601203913
97394,-3509.09343522927
97395,-3502.81851666249
97396,-3488.51816587321
97397,-3485.57870741483
97398,-3491.27203708344
97399,-3501.9230518667
97400,-3532.72084168337
97401,-3542.06657486229
97402,-3535.64489847079
97403,-3596.89844689379
97404,-3530.59474342929
97405,-3412.55985474581
97406,-3379.07564455569
97407,-3361.53530295443
97408,-3351.43781617831
97409,-3333.38124687031
97410,-3318.25764705882
97411,-3297.17613323316
97412,-3253.96538076152
97413,-3284.24525894421
97414,-3199.91649974962
97415,-3259.00210262829
97416,-3291.78131098324
97417,-3295.50853780671
97418,-3299.81193693694
97419,-3286.10230057514
97420,-3282.77766649975
97421,-3297.59929947461
97422,-3256.24366091523
97423,-3248.67094916103
97424,-3253.82375593898
97425,-3234.95251564456
97426,-3228.58202753442
97427,-3222.71390695348
97428,-3212.38720901126
97429,-3213.35210986267
97430,-3225.73322483726
97431,-3243.71535383846
97432,-3226.14822322322
97433,-3200.64183316683
97434,-3202.47871435718
97435,-3178.52218054514
97436,-3164.51243432574
97437,-3105.07181090545
97438,-3089.78299574894
97439,-3196.45013753438
97440,-3258.965125
97441,-3298.69845
97442,-3277.59005
97443,-3161.45731067233
97444,-3232.13715642179
97445,-3246.11196901549
97446,-3231.12661996497
97447,-3054.3186
97448,-2600.71976017987
97449,-2334.3904023994
97450,-2337.29247123562
97451,-2648.24002998501
97452,-2847.95821678322
97453,-2991.01700425106
97454,-3069.26211288711
97455,-3001.72028007002
97456,-3085.0156015976
97457,-3151.79352014011
97458,-3115.10314763927
97459,-2831.77956021989
97460,-2419.72866066967
97461,-2614.68610347413
97462,-2826.58731902147
97463,-2880.16275
97464,-2899.474525
97465,-2918.20744069913
97466,-2939.99917623565
97467,-2944.93277583625
97468,-2944.20929303023
97469,-2961.97056471764
97470,-2990.46807394454
97471,-3014.08504369538
97472,-3029.8331835206
97473,-3044.92435064935
97474,-3041.3018735948
97475,-3042.68868065967
97476,-3049.1315842079
97477,-3052.34570858283
97478,-3051.56848938826
97479,-3052.9254241517
97480,-3056.91716287215
97481,-3058.59383578737
97482,-3061.08067331671
97483,-3064.31778834126
97484,-3066.49421734796
97485,-3066.93329167708
97486,-3064.88083832335
97487,-3048.976225
97488,-2439.54595469256
97489,-1947.54251377066
97490,-1675.56660014966
97491,-1418.5421446384
97492,-1236.20030015008
97493,-1177.46860494135
97494,-1058.0053064275
97495,-755.117566216892
97496,-627.015171207198
97497,-573.868182954261
97498,-527.606859565976
97499,-391.494882675986
97500,-233.999625468165
97501,-149.193524283935
97502,-122.750299850075
97503,-109.563740935234
97504,-95.9481666250935
97505,-50.1882029492627
97506,-4.18540983606557
97711,-3615.55760160562
97712,-3604.2736142463
97713,-3629.66165790133
97714,-3667.49897217348
97715,-3671.55506012024
97716,-3616.99578947368
97717,-3576.49691729323
97718,-3498.18422238918
97719,-3480.58843264897
97720,-3487.32936308927
97721,-3516.4137593985
97722,-3547.6982218883
97723,-3509.63894315051
97724,-3491.45664913599
97725,-3470.5354620586
97726,-3439.60320560982
97727,-3429.43205609817
97728,-3441.98485227842
97729,-3428.16708385482
97730,-3445.17341677096
97731,-3488.33183979975
97732,-3481.08748122183
97733,-3496.15204005006
97734,-3454.83215715716
97735,-3406.43684605757
97736,-3392.5278028028
97737,-3361.85888388388
97738,-3351.42904678509
97739,-3341.14440830623
97740,-3336.58390890891
97741,-3327.83509254627
97742,-3299.15263947961
97743,-3270.94056084126
97744,-3224.28687171793
97745,-3373.02692692693
97746,-3384.34176455886
97747,-3322.60102551276
97748,-3302.04368276207
97749,-3290.445325
97750,-3276.45910455228
97751,-3230.55573893473
97752,-3224.174325
97753,-3252.97525644233
97754,-3259.07503121099
97755,-3244.77331165583
97756,-3235.73579815139
97757,-3216.82394894895
97758,-3199.13285036223
97759,-3190.016004001
97760,-3198.69655172414
97761,-3221.32893223306
97762,-3181.52697976518
97763,-3189.95711072232
97764,-3192.83645677161
97765,-3195.54915
97766,-3219.78905820635
97767,-3229.05548612847
97768,-3228.815992004
97769,-3251.49145213697
97770,-3314.51601299026
97771,-3316.766225
97772,-3262.44339245566
97773,-3259.30544727636
97774,-3220.64958801498
97775,-2714.77320669833
97776,-2504.54792810784
97777,-2662.96910772307
97778,-2831.27720569858
97779,-2760.41067864271
97780,-2938.61083916084
97781,-2850.057625
97782,-2908.01456722375
97783,-3043.19759939985
97784,-3055.12389027431
97785,-3116.12995
97786,-3138.94310301821
97787,-2793.36663334166
97788,-3163.75795511222
97789,-2873.61766616692
97790,-2450.80556943057
97791,-2571.78650872818
97792,-2804.37126436782
97793,-2901.90938826467
97794,-2897.22222499376
97795,-2907.79583229349
97796,-2959.26712431353
97797,-2963.10074887668
97798,-2940.84540229885
97799,-2961.71439980035
97800,-2993.45605190916
97801,-3017.35865168539
97802,-3031.96796407186
97803,-3049.06398802096
97804,-3051.59957574245
97805,-3046.98016467066
97806,-3049.33671992012
97807,-3050.32146426787
97808,-3050.41997004493
97809,-3051.43912718205
97810,-3054.38521197007
97811,-3057.254625
97812,-3059.48648716031
97813,-3062.06806282722
97814,-3065.84511860175
97815,-3065.02017456359
97816,-3062.28901098901
97817,-3038.30517928287
97818,-2497.40965482741
97819,-1902.16132169576
97820,-1599.67926738101
97821,-1543.77205698575
97822,-1246.82842892768
97823,-1123.87925280199
97824,-1008.55878091431
97825,-744.456340489266
97826,-665.403940149626
97827,-616.760089686099
97828,-542.120463609172
97829,-409.212662013958
97830,-256.298876123876
97831,-173.922222222222
97832,-132.959217737917
97833,-116.628457513082
97834,-103.908634888944
97835,-76.6243634548178
97836,-14.9297782470961
97838,0
98041,-3621.30127627628
98042,-3620.48784088066
98043,-3712.8373025821
98044,-3737.00655819775
98045,-3698.14251002004
